dataId,AdministradorFundo,AtivoDisponivel,Carencia,CarteiraCNPJ,CNPJAdministrador,DataDeVencimento,DescontoIR,DescricaoCarencia,DescricaoClasse,DescricaoCotizacaoAplicacao,DescricaoCotizacaoResgate,DescricaoEmissor,DescricaoIndexador,DescricaoIndiceBenchmark,DescricaoLiquidacaoAplicacao,DescricaoLiquidacaoResgate,DescricaoProduto,DescricaoTaxaPerformance,DescricaoTributacaoProduto,DescricaoTributacao,DiasUteisParaResgate,DiasVencimento,FamiliaCarteira,FiltroValorMinimo,GestorFundo,ProdutoId,Inativo,LucroMesAnterior,NDiasCotizacaoAplicacao,NomeAdministrador,NomeCompleto,NomeEmissor,NomeIndexador,NomeInvestimento,NomeProduto,Nome,NrDiasUteisCotizacaoResgate,NrDiasUteisLiqFAplicacao,NrDiasUteisLiqFResgate,PatrimonioLiquidoAtual,PercentualIndexador,PrazoCarencia,PrazoDias,PrecoUnitario,QuantidadeAvaliacoes,QuantidadeConsumida,Rentabilidade12Meses,RentabilidadeAno,RentabilidadeFundoUltimos36Meses,RentabilidadeIndiceBenchmarkAno,RentabilidadeIndiceBenchmarkMes,RentabilidadeIndiceBenchmarkUlt12,RentabilidadeIndiceBenchmarkUlt36,RentabilidadeInicioFundo,RentabilidadeMes,RentabilidadeUltimos12Meses,ResgateDias,RiscoAtivo,SaldoMinimoPermanencia,SeFGCAtivo,SeIRAtivo,StatusCarteira,Status,TaxaAdministracaoFixa,TaxaAdministracaoMaxima,TaxaAdministracaoMinima,TaxaAdm,TaxaCliente,TaxaEmissao,TaxaNegociada360,TaxaPerformance,TaxaPreCliente,TaxaPreEmissao,Taxa,TipoCarteira,TipoCota,TipoIndexador,TipoRegimeCondomonioCVM,Tributacao,ValorMinimoAplicacaoAdicional,ValorMinimoAplicaInicial,ValorMinimoResgate,ValorMinimo,Vencimento
7091,,False,2020-01-27,,,2020-01-27,22.5,No venc.,PRIVADO,No dia,No dia,BANCO ABC BRASIL,DI,,No dia,No dia,LCI POS,,,15%,,-1,,10000,,a0W6A00000A3gkVUAR,False,,,,,BANCO ABC BRASIL,CDI,LCI,LCI POS,,,,,,0,180,180,1000,0,0,,,,,,,,,,,No venc.,1,,True,False,,,,,,,90,92,0,,0,0,0,,,CDI,,,,,,10000,2020-01-27
7092,,False,2020-10-23,,,2020-10-23,20,No venc.,PRIVADO,No dia,No dia,BANCO AGIBANK S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,259,,1000,,a0W6A00000A3gkaUAB,False,,,,,BANCO AGIBANK S.A.,PRÉ,CDB,CDB PRE,,,,,,0,361,361,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,6.3,6.5,0,,,Pré fixado,,,,,,1000,2020-10-23
7093,,False,2022-10-14,,,2022-10-14,15,No venc.,PRIVADO,No dia,No dia,BANCO BTG PACTUAL S.A.,PRE,,No dia,No dia,LCA PRE,,,15%,,980,,1000,,a0W6A00000A3gkfUAB,False,,,,,BANCO BTG PACTUAL S.A.,PRÉ,LCA,LCA PRE,,,,,,0,1080,1080,1000,0,0,,,,,,,,,,,No venc.,0,,True,False,,,,,,,0,0,0,,6.54,6.74,0,,,Pré fixado,,,,,,1000,2022-10-14
7094,,False,2021-10-28,,,2021-10-28,17.5,No venc.,PRIVADO,No dia,No dia,BANCO ORIGINAL S.A,IPCA,,No dia,No dia,CDB POS,,,15%,,629,,1000,,a0W6A00000A3gkkUAB,False,,,,,BANCO ORIGINAL S.A,+ IPCA,CDB,CDB POS,,,,,,0,731,731,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,100,100,0,,3.36,3.56,0,,,IPCA,,,,,,1000,2021-10-28
7095,,False,2024-10-01,,,2024-10-01,15,No venc.,PRIVADO,No dia,No dia,BANCO DAYCOVAL,PRE,,No dia,No dia,CDB PRE,,,15%,,1698,,20000,,a0W6A00000A3gkpUAB,False,,,,,BANCO DAYCOVAL,PRÉ,CDB,CDB PRE,,,,,,0,1800,1800,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,7.83,8.03,0,,,Pré fixado,,,,,,20000,2024-10-01
7096,,False,2023-11-03,,,2023-11-03,15,No venc.,PRIVADO,No dia,No dia,BANCO BMG S.A.,IPCA,,No dia,No dia,CDB POS 1,,,15%,,1365,,5000,,a0W6A00000A3gkuUAB,False,,,,,BANCO BMG S.A.,+ IPCA,CDB,CDB POS 1,,,,,,0,1466,1466,1,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,100,100,0,,4.16,4.36,0,,,IPCA,,,,,,5000,2023-11-03
7097,,False,2022-10-14,,,2022-10-14,15,No venc.,PRIVADO,No dia,No dia,BANCO BMG S.A.,PRE,,No dia,No dia,CDB PRE 1,,,15%,,980,,5000,,a0W6A00000A3gkzUAB,False,,,,,BANCO BMG S.A.,PRÉ,CDB,CDB PRE 1,,,,,,0,1080,1080,1,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,7.7,7.9,0,,,Pré fixado,,,,,,5000,2022-10-14
7098,,False,2020-11-03,,,2020-11-03,20,No venc.,PRIVADO,No dia,No dia,BANCO BMG S.A.,IPCA,,No dia,No dia,CDB POS 1,,,15%,,270,,5000,,a0W6A00000A3gl4UAB,False,,,,,BANCO BMG S.A.,+ IPCA,CDB,CDB POS 1,,,,,,0,371,371,1,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,100,100,0,,3.1,3.3,0,,,IPCA,,,,,,5000,2020-11-03
7099,,False,2024-07-29,,,2024-07-29,15,No venc.,PRIVADO,No dia,No dia,BANCO FIBRA S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,1634,,10000,,a0W6A00000A3gl9UAB,False,,,,,BANCO FIBRA S.A.,PRÉ,CDB,CDB PRE,,,,,,0,1826,1826,1000,0,0,,,,,,,,,,,No venc.,4,,True,True,,,,,,,0,0,0,,8.25,8.45,0,,,Pré fixado,,,,,,10000,2024-07-29
7100,,False,2023-10-09,,,2023-10-09,15,No venc.,PRIVADO,No dia,No dia,BANCO BMG S.A.,PRE,,No dia,No dia,CDB PRE 1,,,15%,,1340,,5000,,a0W6A00000A3gqlUAB,False,,,,,BANCO BMG S.A.,PRÉ,CDB,CDB PRE 1,,,,,,0,1440,1440,1,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,8.27,8.47,0,,,Pré fixado,,,,,,5000,2023-10-09
7101,,False,2020-10-23,,,2020-10-23,20,No venc.,PRIVADO,No dia,No dia,BANCO M�XIMA S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,259,,1000,,a0W6A00000A3gqqUAB,False,,,,,BANCO M�XIMA S.A.,PRÉ,CDB,CDB PRE,,,,,,0,361,361,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,6.83,6.83,0,,,Pré fixado,,,,,,1000,2020-10-23
7102,,False,2021-10-18,,,2021-10-18,17.5,No venc.,PRIVADO,No dia,No dia,BANCO M�XIMA S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,619,,1000,,a0W6A00000A3gqvUAB,False,,,,,BANCO M�XIMA S.A.,PRÉ,CDB,CDB PRE,,,,,,0,721,721,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,7.41,7.41,0,,,Pré fixado,,,,,,1000,2021-10-18
7103,,False,2022-10-13,,,2022-10-13,15,No venc.,PRIVADO,No dia,No dia,BANCO M�XIMA S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,979,,1000,,a0W6A00000A3guEUAR,False,,,,,BANCO M�XIMA S.A.,PRÉ,CDB,CDB PRE,,,,,,0,1080,1080,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,8.04,8.04,0,,,Pré fixado,,,,,,1000,2022-10-13
7104,,False,2023-10-09,,,2023-10-09,15,No venc.,PRIVADO,No dia,No dia,BANCO M�XIMA S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,1340,,1000,,a0W6A00000A3gvLUAR,False,,,,,BANCO M�XIMA S.A.,PRÉ,CDB,CDB PRE,,,,,,0,1440,1440,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,8.49,8.49,0,,,Pré fixado,,,,,,1000,2023-10-09
7105,,False,2024-10-01,,,2024-10-01,15,No venc.,PRIVADO,No dia,No dia,BANCO M�XIMA S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,1698,,1000,,a0W6A00000A3gvQUAR,False,,,,,BANCO M�XIMA S.A.,PRÉ,CDB,CDB PRE,,,,,,0,1800,1800,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,8.82,8.82,0,,,Pré fixado,,,,,,1000,2024-10-01
7106,,False,2020-10-28,,,2020-10-28,20,No venc.,PRIVADO,No dia,No dia,BANCO M�XIMA S.A.,IPCA,,No dia,No dia,CDB POS 1,,,15%,,264,,1000,,a0W6A00000A3gz5UAB,False,,,,,BANCO M�XIMA S.A.,+ IPCA,CDB,CDB POS 1,,,,,,0,366,366,1,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,100,100,0,,3.6,3.6,0,,,IPCA,,,,,,1000,2020-10-28
7107,,False,2021-10-28,,,2021-10-28,17.5,No venc.,PRIVADO,No dia,No dia,BANCO M�XIMA S.A.,IPCA,,No dia,No dia,CDB POS 1,,,15%,,629,,1000,,a0W6A00000A3h1qUAB,False,,,,,BANCO M�XIMA S.A.,+ IPCA,CDB,CDB POS 1,,,,,,0,731,731,1,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,100,100,0,,3.7,3.7,0,,,IPCA,,,,,,1000,2021-10-28
7108,,False,2023-07-10,,,2023-07-10,15,No venc.,PRIVADO,No dia,No dia,BANCO PAN S.A.,DI,,No dia,No dia,CDB POS,,,15%,,1249,,5000,,a0W6A00000A3h1vUAB,False,,,,,BANCO PAN S.A.,CDI,CDB,CDB POS,,,,,,0,1440,1440,1000,0,0,,,,,,,,,,,No venc.,3,,True,True,,,,,,,116,118,0,,0,0,0,,,CDI,,,,,,5000,2023-07-10
7109,,False,2020-10-23,,,2020-10-23,20,No venc.,PRIVADO,No dia,No dia,BANCO PAN S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,259,,5000,,a0W6A00000A3h6vUAB,False,,,,,BANCO PAN S.A.,PRÉ,CDB,CDB PRE,,,,,,0,361,361,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,6.29,6.49,0,,,Pré fixado,,,,,,5000,2020-10-23
7110,,False,2021-10-18,,,2021-10-18,17.5,No venc.,PRIVADO,No dia,No dia,BANCO PAN S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,619,,5000,,a0W6A00000A3h70UAB,False,,,,,BANCO PAN S.A.,PRÉ,CDB,CDB PRE,,,,,,0,721,721,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,7.08,7.28,0,,,Pré fixado,,,,,,5000,2021-10-18
7111,,False,2022-10-13,,,2022-10-13,15,No venc.,PRIVADO,No dia,No dia,BANCO PAN S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,979,,5000,,a0W6A00000A3h75UAB,False,,,,,BANCO PAN S.A.,PRÉ,CDB,CDB PRE,,,,,,0,1080,1080,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,7.81,8.01,0,,,Pré fixado,,,,,,5000,2022-10-13
7112,,False,2022-10-28,,,2022-10-28,15,No venc.,PRIVADO,No dia,No dia,BANCO PAN S.A.,IPCA,,No dia,No dia,CDB POS,,,15%,,994,,5000,,a0W6A00000A3h7PUAR,False,,,,,BANCO PAN S.A.,+ IPCA,CDB,CDB POS,,,,,,0,1096,1096,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,100,100,0,,3.89,4.09,0,,,IPCA,,,,,,5000,2022-10-28
7113,SUL AMÉRICA INVESTIMENTOS DTVM S.A,True,,07.381.653/0001-07,03.502.968/0001-04,,22.5,Qualquer dia,,No dia,No dia,,,CDI,No dia,1 Dia útil,,20% sobre o que exceder a 100% do CDI,Tabela regressiva que
começa em 22,5% e chega em 15% após 2 anos. Sujeito a come-cotas, antecipação
de 15%, que incidirá no último dia útil dos meses de maio e novembro de cada
ano.,Come Cotas,1 dia,,Renda Fixa,5000,a186A000005Wof7QAC,a0W6A00000A3isbUAB,False,0.34207806,0,PI DTVM SA,SUL AMÉRICA RF ATIVO FI LP,,,SUL AMÉRICA RF ATIVO FI LP,,SULAMERICA RF AT,0,0,1,886542873.25,,,,,0,,6.21735552,0.28657502,25.20707206,0,0,0,0,344.102478,-0.05531382,6.31072015770884,Qualquer dia,3,2500,False,False,Ativa,,0.5,0,0,,,,,,,,,Fundo de Renda Fixa,Fechamento,,Aberto,Longo prazo,2500,5000,2500,,
7114,,False,2020-01-27,,,2020-01-27,22.5,No venc.,PRIVADO,No dia,No dia,CARUANA S.A.,DI,,No dia,No dia,LC POS,,,15%,,-1,,1000,,a0W6A00000A3lnTUAR,False,,,,,CARUANA S.A.,CDI,LC,LC POS,,,,,,0,181,181,1000,0,0,,,,,,,,,,,No venc.,1,,True,True,,,,,,,107,109,0,,0,0,0,,,CDI,,,,,,1000,2020-01-27
7115,,False,2020-07-24,,,2020-07-24,22.5,No venc.,PRIVADO,No dia,No dia,CARUANA S.A.,DI,,No dia,No dia,LC POS,,,15%,,168,,1000,,a0W6A00000A3lndUAB,False,,,,,CARUANA S.A.,CDI,LC,LC POS,,,,,,0,361,361,1000,0,0,,,,,,,,,,,No venc.,5,,True,True,,,,,,,113,115,0,,0,0,0,,,CDI,,,,,,1000,2020-07-24
7116,,False,2021-01-19,,,2021-01-19,20,No venc.,PRIVADO,No dia,No dia,CARUANA S.A.,DI,,No dia,No dia,LC POS,,,15%,,347,,1000,,a0W6A00000A3lniUAB,False,,,,,CARUANA S.A.,CDI,LC,LC POS,,,,,,0,540,540,1000,0,0,,,,,,,,,,,No venc.,5,,True,True,,,,,,,114,116,0,,0,0,0,,,CDI,,,,,,1000,2021-01-19
7117,,False,2021-07-19,,,2021-07-19,17.5,No venc.,PRIVADO,No dia,No dia,CARUANA S.A.,DI,,No dia,No dia,LC POS,,,15%,,528,,1000,,a0W6A00000A3loKUAR,False,,,,,CARUANA S.A.,CDI,LC,LC POS,,,,,,0,721,721,1000,0,0,,,,,,,,,,,No venc.,5,,True,True,,,,,,,115,117,0,,0,0,0,,,CDI,,,,,,1000,2021-07-19
7118,,False,2021-01-27,,,2021-01-27,20,No venc.,PRIVADO,No dia,No dia,CARUANA S.A.,DI,,No dia,No dia,LC POS,,,15%,,355,,1000,,a0W6A00000A3loeUAB,False,,,,,CARUANA S.A.,CDI,LC,LC POS,,,,,,0,548,548,1000,0,0,,,,,,,,,,,No venc.,2,,True,True,,,,,,,114,116,0,,0,0,0,,,CDI,,,,,,1000,2021-01-27
7119,,False,2021-07-28,,,2021-07-28,17.5,No venc.,PRIVADO,No dia,No dia,CARUANA S.A.,DI,,No dia,No dia,LC POS,,,15%,,537,,1000,,a0W6A00000A3lojUAB,False,,,,,CARUANA S.A.,CDI,LC,LC POS,,,,,,0,730,730,1000,0,0,,,,,,,,,,,No venc.,2,,True,True,,,,,,,115,117,0,,0,0,0,,,CDI,,,,,,1000,2021-07-28
7120,,False,2022-01-27,,,2022-01-27,17.5,No venc.,PRIVADO,No dia,No dia,CARUANA S.A.,DI,,No dia,No dia,LC POS,,,15%,,720,,1000,,a0W6A00000A3looUAB,False,,,,,CARUANA S.A.,CDI,LC,LC POS,,,,,,0,913,913,1000,0,0,,,,,,,,,,,No venc.,2,,True,True,,,,,,,115.5,117.5,0,,0,0,0,,,CDI,,,,,,1000,2022-01-27
7121,,False,2022-07-28,,,2022-07-28,15,No venc.,PRIVADO,No dia,No dia,CARUANA S.A.,DI,,No dia,No dia,LC POS,,,15%,,902,,1000,,a0W6A00000A3lotUAB,False,,,,,CARUANA S.A.,CDI,LC,LC POS,,,,,,0,1095,1095,1000,0,0,,,,,,,,,,,No venc.,2,,True,True,,,,,,,116,118,0,,0,0,0,,,CDI,,,,,,1000,2022-07-28
7122,,False,2023-07-28,,,2023-07-28,15,No venc.,PRIVADO,No dia,No dia,CARUANA S.A.,DI,,No dia,No dia,LC POS,,,15%,,1267,,1000,,a0W6A00000A3mKkUAJ,False,,,,,CARUANA S.A.,CDI,LC,LC POS,,,,,,0,1460,1460,1000,0,0,,,,,,,,,,,No venc.,3,,True,True,,,,,,,117.5,119.5,0,,0,0,0,,,CDI,,,,,,1000,2023-07-28
7123,,False,2024-07-29,,,2024-07-29,15,No venc.,PRIVADO,No dia,No dia,CARUANA S.A.,DI,,No dia,No dia,LC POS,,,15%,,1634,,1000,,a0W6A00000A3mKpUAJ,False,,,,,CARUANA S.A.,CDI,LC,LC POS,,,,,,0,1825,1825,1000,0,0,,,,,,,,,,,No venc.,3,,True,True,,,,,,,118.5,120.5,0,,0,0,0,,,CDI,,,,,,1000,2024-07-29
7124,,False,2020-01-27,,,2020-01-27,22.5,No venc.,PRIVADO,No dia,No dia,CARUANA S.A.,PRE,,No dia,No dia,LC PRE,,,15%,,-1,,1000,,a0W6A00000A3mKuUAJ,False,,,,,CARUANA S.A.,PRÉ,LC,LC PRE,,,,,,0,181,181,1000,0,0,,,,,,,,,,,No venc.,2,,True,True,,,,,,,0,0,0,,6.4,6.6,0,,,Pré fixado,,,,,,1000,2020-01-27
7125,,False,2020-07-28,,,2020-07-28,22.5,No venc.,PRIVADO,No dia,No dia,CARUANA S.A.,PRE,,No dia,No dia,LC PRE,,,15%,,172,,1000,,a0W6A00000A3mKzUAJ,False,,,,,CARUANA S.A.,PRÉ,LC,LC PRE,,,,,,0,365,365,1000,0,0,,,,,,,,,,,No venc.,2,,True,True,,,,,,,0,0,0,,6.8,7,0,,,Pré fixado,,,,,,1000,2020-07-28
7126,,False,2020-07-28,,,2020-07-28,22.5,No venc.,PRIVADO,No dia,No dia,CARUANA S.A.,DI,,No dia,No dia,LC POS,,,15%,,172,,1000,,a0W6A00000A3mL4UAJ,False,,,,,CARUANA S.A.,CDI,LC,LC POS,,,,,,0,365,365,1000,0,0,,,,,,,,,,,No venc.,1,,True,True,,,,,,,113,115,0,,0,0,0,,,CDI,,,,,,1000,2020-07-28
7127,,False,2021-01-27,,,2021-01-27,20,No venc.,PRIVADO,No dia,No dia,CARUANA S.A.,PRE,,No dia,No dia,LC PRE,,,15%,,355,,1000,,a0W6A00000A3mL9UAJ,False,,,,,CARUANA S.A.,PRÉ,LC,LC PRE,,,,,,0,548,548,1000,0,0,,,,,,,,,,,No venc.,2,,True,True,,,,,,,0,0,0,,7.1,7.3,0,,,Pré fixado,,,,,,1000,2021-01-27
7128,,False,2021-07-28,,,2021-07-28,17.5,No venc.,PRIVADO,No dia,No dia,CARUANA S.A.,PRE,,No dia,No dia,LC PRE,,,15%,,537,,1000,,a0W6A00000A3mNfUAJ,False,,,,,CARUANA S.A.,PRÉ,LC,LC PRE,,,,,,0,730,730,1000,0,0,,,,,,,,,,,No venc.,2,,True,True,,,,,,,0,0,0,,7.5,7.7,0,,,Pré fixado,,,,,,1000,2021-07-28
7129,,False,2022-01-27,,,2022-01-27,17.5,No venc.,PRIVADO,No dia,No dia,CARUANA S.A.,PRE,,No dia,No dia,LC PRE,,,15%,,720,,1000,,a0W6A00000A3mNzUAJ,False,,,,,CARUANA S.A.,PRÉ,LC,LC PRE,,,,,,0,913,913,1000,0,0,,,,,,,,,,,No venc.,2,,True,True,,,,,,,0,0,0,,7.8,8,0,,,Pré fixado,,,,,,1000,2022-01-27
7130,,False,2022-07-28,,,2022-07-28,15,No venc.,PRIVADO,No dia,No dia,CARUANA S.A.,DI,,No dia,No dia,LC POS,,,15%,,902,,1000,,a0W6A00000A3mO4UAJ,False,,,,,CARUANA S.A.,CDI,LC,LC POS,,,,,,0,1095,1095,1000,0,0,,,,,,,,,,,No venc.,5,,True,True,,,,,,,0,0,0,,8.1,8.3,0,,,CDI,,,,,,1000,2022-07-28
7131,,False,2022-07-28,,,2022-07-28,15,No venc.,PRIVADO,No dia,No dia,CARUANA S.A.,PRE,,No dia,No dia,LC PRE,,,15%,,902,,1000,,a0W6A00000A3mO9UAJ,False,,,,,CARUANA S.A.,PRÉ,LC,LC PRE,,,,,,0,1095,1095,1000,0,0,,,,,,,,,,,No venc.,3,,True,True,,,,,,,0,0,0,,8.1,8.3,0,,,Pré fixado,,,,,,1000,2022-07-28
7132,,False,2023-07-28,,,2023-07-28,15,No venc.,PRIVADO,No dia,No dia,CARUANA S.A.,PRE,,No dia,No dia,LC PRE,,,15%,,1267,,1000,,a0W6A00000A3mOEUAZ,False,,,,,CARUANA S.A.,PRÉ,LC,LC PRE,,,,,,0,1460,1460,1000,0,0,,,,,,,,,,,No venc.,3,,True,True,,,,,,,0,0,0,,8.7,8.9,0,,,Pré fixado,,,,,,1000,2023-07-28
7133,,False,2024-07-29,,,2024-07-29,15,No venc.,PRIVADO,No dia,No dia,CARUANA S.A.,PRE,,No dia,No dia,LC PRE,,,15%,,1634,,1000,,a0W6A00000A3mOJUAZ,False,,,,,CARUANA S.A.,PRÉ,LC,LC PRE,,,,,,0,1825,1825,1000,0,0,,,,,,,,,,,No venc.,3,,True,True,,,,,,,0,0,0,,9.1,9.3,0,,,Pré fixado,,,,,,1000,2024-07-29
7134,SUL AMÉRICA INVESTIMENTOS DTVM S.A,True,,13.823.084/0001-05,03.502.968/0001-04,,22.5,Qualquer dia,,No dia,29 dias corridos,,,CDI,No dia,1 Dia útil,,20% sobre o que exceder a 108% do CDI,Tabela regressiva que
começa em 22,5% e chega em 15% após 2 anos. Sujeito a come-cotas, antecipação
de 15%, que incidirá no último dia útil dos meses de maio e novembro de cada
ano.,Come Cotas,30 dias,,Renda Fixa,5000,a186A000005Wof7QAC,a0W6A00000A3mRRUAZ,False,0.48197752,0,PI DTVM SA,SUL AMÉRICA CRÉDITO ATIVO FI RF CP LP,,,SUL AMÉRICA CRÉDITO ATIVO FI RF CP LP,,SULAMERICA CREDI,29,0,1,325410644.74,,,,,0,,5.47732327,0.46699057,24.33480245,0,0,0,0,112.223486,-0.01491507,5.55161851067656,Qualquer dia,4,2500,False,False,Ativa,,0.6,0,0,,,,,,,,,Fundo de Renda Fixa,Fechamento,,Aberto,Longo prazo,2500,5000,2500,,
7135,SUL AMÉRICA INVESTIMENTOS DTVM S.A,True,,16.892.116/0001-12,03.502.968/0001-04,,22.5,Qualquer dia,,No dia,1 dia útil,,,IMAB-5,No dia,1 Dia útil,,20% sobre o que exceder a 100% do IMAB-5,Tabela regressiva que
começa em 22,5% e chega em 15% após 2 anos. Sujeito a come-cotas, antecipação
de 15%, que incidirá no último dia útil dos meses de maio e novembro de cada
ano.,Come Cotas,,,Renda Fixa,5000,a186A000005Wof7QAC,a0W6A00000A3mveUAB,False,0.43474356,0,PI DTVM SA,SUL AMÉRICA JURO REAL CURTO FI RF LP,,,SUL AMÉRICA JURO REAL CURTO FI RF LP,,SULAMERICA JURO,1,0,1,142319911.62,,,,,0,,12.52612782,0.63513256,40.16005972,0,0,0,0,98.090839,0.1995216,12.3563378371789,Qualquer dia,3,2500,False,False,Ativa,,0.25,0,0,,,,,,,,,Fundo de Renda Fixa,Fechamento,,Aberto,Longo prazo,2500,5000,2500,,
7136,,False,2020-11-03,,,2020-11-03,20,No venc.,PRIVADO,No dia,No dia,BANCO BMG S.A.,IPCA,,No dia,No dia,CDB POS 1,,,15%,,270,,5000,,a0W6A00000A4p6CUAR,False,,,,,BANCO BMG S.A.,+ IPCA,CDB,CDB POS 1,,,,,,0,370,370,1,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,100,100,0,,3.03,3.23,0,,,IPCA,,,,,,5000,2020-11-03
7137,,False,2021-11-01,,,2021-11-01,17.5,No venc.,PRIVADO,No dia,No dia,BANCO BMG S.A.,IPCA,,No dia,No dia,CDB POS 1,,,15%,,633,,5000,,a0W6A00000A4pBCUAZ,False,,,,,BANCO BMG S.A.,+ IPCA,CDB,CDB POS 1,,,,,,0,735,735,1,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,100,100,0,,3.12,3.32,0,,,IPCA,,,,,,5000,2021-11-01
7138,,False,2022-11-01,,,2022-11-01,15,No venc.,PRIVADO,No dia,No dia,BANCO BMG S.A.,IPCA,,No dia,No dia,CDB POS 1,,,15%,,998,,5000,,a0W6A00000A4pBHUAZ,False,,,,,BANCO BMG S.A.,+ IPCA,CDB,CDB POS 1,,,,,,0,1100,1100,1,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,100,100,0,,3.73,3.93,0,,,IPCA,,,,,,5000,2022-11-01
7139,,False,2023-11-01,,,2023-11-01,15,No venc.,PRIVADO,No dia,No dia,BANCO BMG S.A.,IPCA,,No dia,No dia,CDB POS 1,,,15%,,1363,,5000,,a0W6A00000A4pBMUAZ,False,,,,,BANCO BMG S.A.,+ IPCA,CDB,CDB POS 1,,,,,,0,1465,1465,1,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,100,100,0,,4.09,4.29,0,,,IPCA,,,,,,5000,2023-11-01
7140,,False,2024-12-02,,,2024-12-02,15,No venc.,PRIVADO,No dia,No dia,BANCO BMG S.A.,IPCA,,No dia,No dia,CDB POS 1,,,15%,,1760,,5000,,a0W6A00000A4pBRUAZ,False,,,,,BANCO BMG S.A.,+ IPCA,CDB,CDB POS 1,,,,,,0,1861,1861,1,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,100,100,0,,4.33,4.53,0,,,IPCA,,,,,,5000,2024-12-02
7141,,False,2020-07-24,,,2020-07-24,22.5,No venc.,PRIVADO,No dia,No dia,BANCO BMG S.A.,PRE,,No dia,No dia,CDB PRE 1,,,15%,,168,,5000,,a0W6A00000A4pBWUAZ,False,,,,,BANCO BMG S.A.,PRÉ,CDB,CDB PRE,,,,,,0,361,361,1,0,0,,,,,,,,,,,No venc.,2,,True,True,,,,,,,0,0,0,,6.36,6.56,0,,,Pré fixado,,,,,,5000,2020-07-24
7142,,False,2021-10-20,,,2021-10-20,17.5,No venc.,PRIVADO,No dia,No dia,BANCO BMG S.A.,PRE,,No dia,No dia,CDB PRE 1,,,15%,,621,,5000,,a0W6A00000A4pBbUAJ,False,,,,,BANCO BMG S.A.,PRÉ,CDB,CDB PRE 1,,,,,,0,721,721,1,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,6.93,7.13,0,,,Pré fixado,,,,,,5000,2021-10-20
7143,,False,2022-10-14,,,2022-10-14,15,No venc.,PRIVADO,No dia,No dia,BANCO BMG S.A.,PRE,,No dia,No dia,CDB PRE 1,,,15%,,980,,5000,,a0W6A00000A4pBgUAJ,False,,,,,BANCO BMG S.A.,PRÉ,CDB,CDB PRE 1,,,,,,0,1080,1080,1,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,7.67,7.87,0,,,Pré fixado,,,,,,5000,2022-10-14
7144,,False,2023-10-09,,,2023-10-09,15,No venc.,PRIVADO,No dia,No dia,BANCO BMG S.A.,PRE,,No dia,No dia,CDB PRE 1,,,15%,,1340,,5000,,a0W6A00000A4pBlUAJ,False,,,,,BANCO BMG S.A.,PRÉ,CDB,CDB PRE 1,,,,,,0,1440,1440,1,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,8.25,8.45,0,,,Pré fixado,,,,,,5000,2023-10-09
